Member_number,Date,productId,items,productName,price,Category,order_id,gross_sales
1870,2015-09-05,38,2,soda,0.8,Beverages,20056,1.6
4660,2015-07-10,22,3,root vegetables,1.8,Fresh Food,20057,5.4
3241,2015-08-09,2,2,whole milk,1.8,Dairy,20058,3.6
4661,2015-04-18,66,1,onions,1.3,Fresh Food,20059,1.3
2407,2015-03-10,75,1,frozen vegetables,2.5,Frozen & Processed Food,20060,2.5
2440,2015-06-19,61,2,liquor,8.5,Beverages,20061,17.0
4634,2015-05-15,23,2,pork,7.2,Fresh Food,20062,14.4
4112,2015-02-14,53,1,specialty chocolate,18.8,Bakery & Sweets,20063,18.8
2428,2015-08-21,11,1,butter,3.2,Dairy,20064,3.2
3604,2015-03-14,35,2,sugar,1.2,Bakery & Sweets,20065,2.4
3671,2015-08-03,73,2,oil,3.4,Pantry Staples,20066,6.8
2880,2015-06-19,2,1,whole milk,1.8,Dairy,20067,1.8
3946,2015-06-19,7,3,citrus fruit,1.5,Fresh Food,20068,4.5
4495,2015-06-20,74,1,whipped/sour cream,5.5,Dairy,20069,5.5
3355,2015-12-02,4,2,other vegetables,0.8,Fresh Food,20070,1.6
3959,2015-05-27,76,2,sliced cheese,4.2,Dairy,20071,8.4
1583,2015-11-23,35,3,sugar,1.2,Bakery & Sweets,20072,3.5999999999999996
3998,2015-03-28,4,1,other vegetables,0.8,Fresh Food,20073,0.8
4509,2015-11-29,18,2,yogurt,2.2,Dairy,20074,4.4
1008,2015-10-03,107,1,liver loaf,8.5,Fresh Food,20075,8.5
4894,2015-12-23,66,2,onions,1.3,Fresh Food,20076,2.6
4252,2015-04-10,11,3,butter,3.2,Dairy,20077,9.600000000000001
3428,2015-03-16,154,1,cake bar,2.4,Bakery & Sweets,20078,2.4
1988,2015-09-08,4,1,other vegetables,0.8,Fresh Food,20079,0.8
4662,2015-10-19,4,3,other vegetables,0.8,Fresh Food,20080,2.4000000000000004
3165,2015-11-27,61,2,liquor,8.5,Beverages,20081,17.0
1920,2015-02-16,124,2,specialty fat,4.5,Pantry Staples,20082,9.0
4157,2015-01-04,4,1,other vegetables,0.8,Fresh Food,20083,0.8
1945,2015-04-30,21,3,hamburger meat,12.3,Fresh Food,20084,36.900000000000006
4104,2015-07-27,2,1,whole milk,1.8,Dairy,20085,1.8
2865,2015-05-14,4,1,other vegetables,0.8,Fresh Food,20086,0.8
4788,2015-04-28,18,2,yogurt,2.2,Dairy,20087,4.4
1903,2015-01-25,4,2,other vegetables,0.8,Fresh Food,20088,1.6
3578,2015-05-16,22,2,root vegetables,1.8,Fresh Food,20089,3.6
2238,2015-12-06,18,2,yogurt,2.2,Dairy,20090,4.4
3671,2015-10-11,50,2,bottled beer,1.8,Beverages,20091,3.6
3088,2015-12-03,101,3,canned fish,2.1,Frozen & Processed Food,20092,6.300000000000001
1832,2015-04-17,53,1,specialty chocolate,18.8,Bakery & Sweets,20093,18.8
4785,2015-09-13,12,3,fruit/vegetable juice,2.1,Beverages,20094,6.300000000000001
1322,2015-10-19,15,1,specialty bar,5.2,Bakery & Sweets,20095,5.2
4439,2015-03-18,30,2,turkey,12.5,Fresh Food,20096,25.0
1698,2015-06-26,23,3,pork,7.2,Fresh Food,20097,21.6
3558,2015-04-25,38,1,soda,0.8,Beverages,20098,0.8
3026,2015-01-01,38,2,soda,0.8,Beverages,20099,1.6
1127,2015-10-15,24,2,pastry,3.1,Bakery & Sweets,20100,6.2
4153,2015-02-05,61,3,liquor,8.5,Beverages,20101,25.5
4258,2015-04-22,12,3,fruit/vegetable juice,2.1,Beverages,20102,6.300000000000001
2582,2015-11-14,22,3,root vegetables,1.8,Fresh Food,20103,5.4
1466,2015-12-01,129,2,mayonnaise,1.8,Specialty & Seasonal,20104,3.6
4185,2015-01-16,27,1,coffee,8.5,Beverages,20105,8.5
1889,2015-02-09,26,1,berries,10.8,Fresh Food,20106,10.8
3396,2015-05-14,38,3,soda,0.8,Beverages,20107,2.4000000000000004
3412,2015-01-26,115,1,waffles,2.5,Bakery & Sweets,20108,2.5
3321,2015-07-13,18,2,yogurt,2.2,Dairy,20109,4.4
3484,2015-11-21,103,1,semi-finished bread,1.1,Frozen & Processed Food,20110,1.1
1937,2015-10-17,44,2,newspapers,3.2,Specialty & Seasonal,20111,6.4
2101,2015-12-20,66,3,onions,1.3,Fresh Food,20112,3.9000000000000004
4006,2015-12-18,74,1,whipped/sour cream,5.5,Dairy,20113,5.5
3732,2015-07-18,56,2,white wine,14.2,Beverages,20114,28.4
1276,2015-04-28,5,3,rolls/buns,1.2,Bakery & Sweets,20115,3.5999999999999996
4916,2015-03-01,20,3,brown bread,0.8,Bakery & Sweets,20116,2.4000000000000004
2040,2015-04-06,14,3,chocolate,11.5,Bakery & Sweets,20117,34.5
2255,2015-05-01,2,3,whole milk,1.8,Dairy,20118,5.4
1239,2015-07-25,50,1,bottled beer,1.8,Beverages,20119,1.8
4992,2015-06-20,3,2,pip fruit,3.0,Fresh Food,20120,6.0
3225,2015-06-12,2,1,whole milk,1.8,Dairy,20121,1.8
2421,2015-11-21,2,2,whole milk,1.8,Dairy,20122,3.6
3303,2015-01-25,11,3,butter,3.2,Dairy,20123,9.600000000000001
3455,2015-09-13,24,1,pastry,3.1,Bakery & Sweets,20124,3.1
1484,2015-10-07,56,3,white wine,14.2,Beverages,20125,42.599999999999994
3591,2015-05-11,11,2,butter,3.2,Dairy,20126,6.4
2487,2015-03-27,25,3,canned beer,1.1,Beverages,20127,3.3000000000000003
1380,2015-04-20,154,1,cake bar,2.4,Bakery & Sweets,20128,2.4
2786,2015-03-25,11,1,butter,3.2,Dairy,20129,3.2
1885,2015-05-27,115,2,waffles,2.5,Bakery & Sweets,20130,5.0
1295,2015-01-28,17,2,bottled water,0.5,Beverages,20131,1.0
2184,2015-01-23,4,1,other vegetables,0.8,Fresh Food,20132,0.8
4054,2015-05-06,2,1,whole milk,1.8,Dairy,20133,1.8
3972,2015-06-08,17,1,bottled water,0.5,Beverages,20134,0.5
1216,2015-06-19,20,1,brown bread,0.8,Bakery & Sweets,20135,0.8
1347,2015-07-31,4,2,other vegetables,0.8,Fresh Food,20136,1.6
4190,2015-04-04,44,1,newspapers,3.2,Specialty & Seasonal,20137,3.2
3264,2015-04-05,2,2,whole milk,1.8,Dairy,20138,3.6
2942,2015-02-01,115,1,waffles,2.5,Bakery & Sweets,20139,2.5
2932,2015-01-22,11,1,butter,3.2,Dairy,20140,3.2
4049,2015-08-01,45,3,curd,9.8,Dairy,20141,29.400000000000002
1954,2015-08-06,2,3,whole milk,1.8,Dairy,20142,5.4
2321,2015-06-16,5,1,rolls/buns,1.2,Bakery & Sweets,20143,1.2
2930,2015-03-23,73,2,oil,3.4,Pantry Staples,20144,6.8
3214,2015-03-27,64,1,UHT-milk,2.1,Dairy,20145,2.1
4877,2015-06-20,64,3,UHT-milk,2.1,Dairy,20146,6.300000000000001
1277,2015-06-07,2,1,whole milk,1.8,Dairy,20147,1.8
2239,2015-12-13,12,3,fruit/vegetable juice,2.1,Beverages,20148,6.300000000000001
4929,2015-03-26,11,1,butter,3.2,Dairy,20149,3.2
1390,2015-03-02,2,1,whole milk,1.8,Dairy,20150,1.8
1870,2015-09-09,4,2,other vegetables,0.8,Fresh Food,20151,1.6
3405,2015-04-03,20,3,brown bread,0.8,Bakery & Sweets,20152,2.4000000000000004
2338,2015-12-08,45,3,curd,9.8,Dairy,20153,29.400000000000002
2051,2015-09-11,44,3,newspapers,3.2,Specialty & Seasonal,20154,9.600000000000001
3504,2015-07-06,21,2,hamburger meat,12.3,Fresh Food,20155,24.6
3405,2015-04-13,3,1,pip fruit,3.0,Fresh Food,20156,3.0
2512,2015-09-02,78,2,baking powder,1.8,Pantry Staples,20157,3.6
4038,2015-11-06,83,1,white bread,0.3,Bakery & Sweets,20158,0.3
1759,2015-09-26,23,2,pork,7.2,Fresh Food,20159,14.4
2813,2015-10-01,18,2,yogurt,2.2,Dairy,20160,4.4
3055,2015-08-18,21,3,hamburger meat,12.3,Fresh Food,20161,36.900000000000006
1733,2015-03-18,22,2,root vegetables,1.8,Fresh Food,20162,3.6
1913,2015-08-18,23,1,pork,7.2,Fresh Food,20163,7.2
4864,2015-03-27,2,2,whole milk,1.8,Dairy,20164,3.6
4812,2015-05-27,61,2,liquor,8.5,Beverages,20165,17.0
3042,2015-10-05,4,1,other vegetables,0.8,Fresh Food,20166,0.8
4988,2015-10-04,4,3,other vegetables,0.8,Fresh Food,20167,2.4000000000000004
4486,2015-07-21,128,1,soft cheese,7.2,Dairy,20168,7.2
4069,2015-05-03,4,1,other vegetables,0.8,Fresh Food,20169,0.8
4600,2015-07-14,69,1,domestic eggs,1.25,Fresh Food,20170,1.25
3588,2015-05-05,131,2,roll products,8.6,Specialty & Seasonal,20171,17.2
4175,2015-01-29,40,2,grapes,9.4,Fresh Food,20172,18.8
2599,2015-07-30,60,1,cream cheese,6.3,Dairy,20173,6.3
4671,2015-07-15,27,1,coffee,8.5,Beverages,20174,8.5
2270,2015-06-09,26,3,berries,10.8,Fresh Food,20175,32.400000000000006
2494,2015-05-05,128,2,soft cheese,7.2,Dairy,20176,14.4
1406,2015-12-28,45,2,curd,9.8,Dairy,20177,19.6
3910,2015-12-18,4,2,other vegetables,0.8,Fresh Food,20178,1.6
3358,2015-02-21,38,2,soda,0.8,Beverages,20179,1.6
1943,2015-01-14,66,1,onions,1.3,Fresh Food,20180,1.3
1995,2015-06-12,22,1,root vegetables,1.8,Fresh Food,20181,1.8
4666,2015-02-24,8,3,beef,19.5,Fresh Food,20182,58.5
1994,2015-03-11,3,2,pip fruit,3.0,Fresh Food,20183,6.0
4892,2015-01-09,75,2,frozen vegetables,2.5,Frozen & Processed Food,20184,5.0
3531,2015-08-29,83,1,white bread,0.3,Bakery & Sweets,20185,0.3
1148,2015-04-15,71,3,shopping bags,5.12,Household & Hygiene,20186,15.36
1787,2015-10-31,4,1,other vegetables,0.8,Fresh Food,20187,0.8
4215,2015-05-31,18,2,yogurt,2.2,Dairy,20188,4.4
2158,2015-08-01,76,2,sliced cheese,4.2,Dairy,20189,8.4
2510,2015-09-29,88,3,house keeping products,8.5,Household & Hygiene,20190,25.5
3180,2015-10-19,54,1,condensed milk,3.5,Dairy,20191,3.5
3207,2015-08-08,121,2,sweet spreads,5.4,Bakery & Sweets,20192,10.8
1226,2015-11-12,83,2,white bread,0.3,Bakery & Sweets,20193,0.6
1682,2015-06-25,71,3,shopping bags,5.12,Household & Hygiene,20194,15.36
1509,2015-11-04,22,2,root vegetables,1.8,Fresh Food,20195,3.6
2364,2015-06-21,18,2,yogurt,2.2,Dairy,20196,4.4
4679,2015-11-10,1,1,tropical fruit,7.8,Fresh Food,20197,7.8
4324,2015-01-05,1,3,tropical fruit,7.8,Fresh Food,20198,23.4
3497,2015-06-14,2,3,whole milk,1.8,Dairy,20199,5.4
1008,2015-07-21,22,3,root vegetables,1.8,Fresh Food,20200,5.4
4572,2015-10-29,5,1,rolls/buns,1.2,Bakery & Sweets,20201,1.2
4030,2015-07-04,20,3,brown bread,0.8,Bakery & Sweets,20202,2.4000000000000004
2422,2015-08-12,4,2,other vegetables,0.8,Fresh Food,20203,1.6
2694,2015-11-24,3,3,pip fruit,3.0,Fresh Food,20204,9.0
3481,2015-08-03,136,2,dishes,6.8,Specialty & Seasonal,20205,13.6
3821,2015-01-03,37,3,herbs,6.5,Fresh Food,20206,19.5
3752,2015-08-20,44,3,newspapers,3.2,Specialty & Seasonal,20207,9.600000000000001
3262,2015-12-08,4,1,other vegetables,0.8,Fresh Food,20208,0.8
1370,2015-06-28,2,3,whole milk,1.8,Dairy,20209,5.4
1090,2015-08-31,136,3,dishes,6.8,Specialty & Seasonal,20210,20.4
3862,2015-11-18,12,1,fruit/vegetable juice,2.1,Beverages,20211,2.1
4495,2015-04-08,4,2,other vegetables,0.8,Fresh Food,20212,1.6
2492,2015-11-01,38,3,soda,0.8,Beverages,20213,2.4000000000000004
4688,2015-08-01,4,3,other vegetables,0.8,Fresh Food,20214,2.4000000000000004
3633,2015-07-14,24,2,pastry,3.1,Bakery & Sweets,20215,6.2
3709,2015-08-08,37,1,herbs,6.5,Fresh Food,20216,6.5
1220,2015-02-09,66,3,onions,1.3,Fresh Food,20217,3.9000000000000004
4236,2015-11-25,3,1,pip fruit,3.0,Fresh Food,20218,3.0
3308,2015-08-19,44,2,newspapers,3.2,Specialty & Seasonal,20219,6.4
1183,2015-06-12,11,2,butter,3.2,Dairy,20220,6.4
1999,2015-08-24,1,1,tropical fruit,7.8,Fresh Food,20221,7.8
4828,2015-10-11,22,2,root vegetables,1.8,Fresh Food,20222,3.6
3608,2015-10-12,155,2,honey,9.7,Bakery & Sweets,20223,19.4
3983,2015-09-09,121,3,sweet spreads,5.4,Bakery & Sweets,20224,16.200000000000003
3460,2015-07-24,45,1,curd,9.8,Dairy,20225,9.8
1703,2015-02-21,23,3,pork,7.2,Fresh Food,20226,21.6
1969,2015-07-23,7,1,citrus fruit,1.5,Fresh Food,20227,1.5
2646,2015-06-03,107,3,liver loaf,8.5,Fresh Food,20228,25.5
1777,2015-04-22,2,2,whole milk,1.8,Dairy,20229,3.6
4967,2015-08-06,2,1,whole milk,1.8,Dairy,20230,1.8
4291,2015-07-29,7,1,citrus fruit,1.5,Fresh Food,20231,1.5
2267,2015-11-11,20,1,brown bread,0.8,Bakery & Sweets,20232,0.8
3579,2015-06-02,5,1,rolls/buns,1.2,Bakery & Sweets,20233,1.2
3959,2015-10-05,69,2,domestic eggs,1.25,Fresh Food,20234,2.5
2271,2015-11-20,22,2,root vegetables,1.8,Fresh Food,20235,3.6
3621,2015-04-09,22,2,root vegetables,1.8,Fresh Food,20236,3.6
3491,2015-06-11,22,3,root vegetables,1.8,Fresh Food,20237,5.4
1542,2015-04-28,18,2,yogurt,2.2,Dairy,20238,4.4
4098,2015-01-09,3,3,pip fruit,3.0,Fresh Food,20239,9.0
4117,2015-08-11,7,3,citrus fruit,1.5,Fresh Food,20240,4.5
3289,2015-03-31,1,2,tropical fruit,7.8,Fresh Food,20241,15.6
1883,2015-11-05,2,2,whole milk,1.8,Dairy,20242,3.6
3659,2015-06-21,20,2,brown bread,0.8,Bakery & Sweets,20243,1.6
1364,2015-06-20,58,3,ice cream,1.8,Frozen & Processed Food,20244,5.4
3184,2015-09-04,2,1,whole milk,1.8,Dairy,20245,1.8
3113,2015-03-05,69,2,domestic eggs,1.25,Fresh Food,20246,2.5
1135,2015-04-29,4,3,other vegetables,0.8,Fresh Food,20247,2.4000000000000004
1394,2015-02-14,17,3,bottled water,0.5,Beverages,20248,1.5
2381,2015-01-13,64,2,UHT-milk,2.1,Dairy,20249,4.2
4110,2015-11-28,22,3,root vegetables,1.8,Fresh Food,20250,5.4
4043,2015-01-21,4,2,other vegetables,0.8,Fresh Food,20251,1.6
3491,2015-06-06,22,3,root vegetables,1.8,Fresh Food,20252,5.4
2044,2015-12-16,103,1,semi-finished bread,1.1,Frozen & Processed Food,20253,1.1
4191,2015-04-28,10,3,chicken,7.2,Fresh Food,20254,21.6
1312,2015-05-18,73,2,oil,3.4,Pantry Staples,20255,6.8
2191,2015-11-10,28,1,misc. beverages,1.2,Beverages,20256,1.2
1032,2015-08-23,22,2,root vegetables,1.8,Fresh Food,20257,3.6
3790,2015-10-28,27,3,coffee,8.5,Beverages,20258,25.5
3588,2015-08-19,4,1,other vegetables,0.8,Fresh Food,20259,0.8
4598,2015-03-18,20,1,brown bread,0.8,Bakery & Sweets,20260,0.8
3394,2015-06-15,40,3,grapes,9.4,Fresh Food,20261,28.200000000000003
2202,2015-06-24,22,1,root vegetables,1.8,Fresh Food,20262,1.8
2431,2015-07-18,71,1,shopping bags,5.12,Household & Hygiene,20263,5.12
4207,2015-03-17,5,1,rolls/buns,1.2,Bakery & Sweets,20264,1.2
2580,2015-10-24,18,2,yogurt,2.2,Dairy,20265,4.4
4825,2015-06-09,74,2,whipped/sour cream,5.5,Dairy,20266,11.0
4368,2015-10-12,60,1,cream cheese,6.3,Dairy,20267,6.3
4852,2015-06-17,24,3,pastry,3.1,Bakery & Sweets,20268,9.3
1595,2015-06-20,2,3,whole milk,1.8,Dairy,20269,5.4
1678,2015-09-14,91,2,frozen dessert,2.8,Frozen & Processed Food,20270,5.6
4667,2015-05-07,4,3,other vegetables,0.8,Fresh Food,20271,2.4000000000000004
2631,2015-09-27,22,1,root vegetables,1.8,Fresh Food,20272,1.8
1623,2015-03-01,24,3,pastry,3.1,Bakery & Sweets,20273,9.3
1784,2015-05-26,4,2,other vegetables,0.8,Fresh Food,20274,1.6
2379,2015-09-19,4,2,other vegetables,0.8,Fresh Food,20275,1.6
4361,2015-01-27,5,1,rolls/buns,1.2,Bakery & Sweets,20276,1.2
3419,2015-07-25,6,2,pot plants,3.5,Household & Hygiene,20277,7.0
1286,2015-08-12,38,2,soda,0.8,Beverages,20278,1.6
1236,2015-05-11,85,2,cling film/bags,2.2,Household & Hygiene,20279,4.4
3585,2015-03-06,36,3,frozen meals,9.7,Frozen & Processed Food,20280,29.099999999999998
4773,2015-11-09,74,2,whipped/sour cream,5.5,Dairy,20281,11.0
4114,2015-04-05,12,3,fruit/vegetable juice,2.1,Beverages,20282,6.300000000000001
4700,2015-03-16,60,2,cream cheese,6.3,Dairy,20283,12.6
4120,2015-12-01,3,2,pip fruit,3.0,Fresh Food,20284,6.0
3416,2015-07-07,75,3,frozen vegetables,2.5,Frozen & Processed Food,20285,7.5
1038,2015-04-02,3,3,pip fruit,3.0,Fresh Food,20286,9.0
3267,2015-01-18,18,1,yogurt,2.2,Dairy,20287,2.2
3402,2015-01-06,4,1,other vegetables,0.8,Fresh Food,20288,0.8
3013,2015-08-21,22,3,root vegetables,1.8,Fresh Food,20289,5.4
4807,2015-01-27,64,2,UHT-milk,2.1,Dairy,20290,4.2
2172,2015-03-02,35,1,sugar,1.2,Bakery & Sweets,20291,1.2
1388,2015-04-03,22,3,root vegetables,1.8,Fresh Food,20292,5.4
3309,2015-01-21,4,3,other vegetables,0.8,Fresh Food,20293,2.4000000000000004
2194,2015-06-05,32,2,red/blush wine,12.2,Beverages,20294,24.4
4603,2015-01-21,22,3,root vegetables,1.8,Fresh Food,20295,5.4
1631,2015-02-05,129,1,mayonnaise,1.8,Specialty & Seasonal,20296,1.8
2712,2015-09-11,38,2,soda,0.8,Beverages,20297,1.6
2757,2015-04-28,54,3,condensed milk,3.5,Dairy,20298,10.5
4761,2015-09-08,44,3,newspapers,3.2,Specialty & Seasonal,20299,9.600000000000001
2688,2015-11-22,2,2,whole milk,1.8,Dairy,20300,3.6
2458,2015-08-23,3,2,pip fruit,3.0,Fresh Food,20301,6.0
4087,2015-08-26,11,2,butter,3.2,Dairy,20302,6.4
4677,2015-10-15,5,1,rolls/buns,1.2,Bakery & Sweets,20303,1.2
3250,2015-04-12,2,1,whole milk,1.8,Dairy,20304,1.8
3488,2015-08-19,50,3,bottled beer,1.8,Beverages,20305,5.4
1679,2015-06-24,75,3,frozen vegetables,2.5,Frozen & Processed Food,20306,7.5
4820,2015-07-23,69,2,domestic eggs,1.25,Fresh Food,20307,2.5
2079,2015-05-16,2,3,whole milk,1.8,Dairy,20308,5.4
2460,2015-10-27,5,3,rolls/buns,1.2,Bakery & Sweets,20309,3.5999999999999996
4286,2015-06-06,7,2,citrus fruit,1.5,Fresh Food,20310,3.0
3050,2015-08-10,14,1,chocolate,11.5,Bakery & Sweets,20311,11.5
2888,2015-09-05,38,1,soda,0.8,Beverages,20312,0.8
2376,2015-05-28,2,1,whole milk,1.8,Dairy,20313,1.8
4748,2015-03-23,44,3,newspapers,3.2,Specialty & Seasonal,20314,9.600000000000001
2311,2015-06-06,4,2,other vegetables,0.8,Fresh Food,20315,1.6
4765,2015-07-05,108,1,zwieback,12.3,Snacks,20316,12.3
4199,2015-08-04,138,3,candles,2.7,Household & Hygiene,20317,8.100000000000001
2592,2015-03-20,18,2,yogurt,2.2,Dairy,20318,4.4
1403,2015-05-15,74,1,whipped/sour cream,5.5,Dairy,20319,5.5
4031,2015-01-03,4,1,other vegetables,0.8,Fresh Food,20320,0.8
1416,2015-03-04,18,2,yogurt,2.2,Dairy,20321,4.4
4022,2015-04-24,37,3,herbs,6.5,Fresh Food,20322,19.5
3674,2015-03-22,4,3,other vegetables,0.8,Fresh Food,20323,2.4000000000000004
3430,2015-04-16,65,1,candy,3.6,Bakery & Sweets,20324,3.6
1113,2015-03-29,163,2,pudding powder,4.9,Snacks,20325,9.8
4178,2015-01-22,12,3,fruit/vegetable juice,2.1,Beverages,20326,6.300000000000001
4037,2015-05-09,91,2,frozen dessert,2.8,Frozen & Processed Food,20327,5.6
3917,2015-09-13,71,2,shopping bags,5.12,Household & Hygiene,20328,10.24
4658,2015-07-14,24,1,pastry,3.1,Bakery & Sweets,20329,3.1
1408,2015-07-23,2,2,whole milk,1.8,Dairy,20330,3.6
4940,2015-04-17,147,2,cream,5.2,Dairy,20331,10.4
1639,2015-10-10,1,2,tropical fruit,7.8,Fresh Food,20332,15.6
4139,2015-11-26,5,3,rolls/buns,1.2,Bakery & Sweets,20333,3.5999999999999996
2799,2015-06-17,78,1,baking powder,1.8,Pantry Staples,20334,1.8
4041,2015-10-16,33,1,frozen potato products,3.0,Frozen & Processed Food,20335,3.0
3508,2015-02-07,136,2,dishes,6.8,Specialty & Seasonal,20336,13.6
1584,2015-03-11,60,2,cream cheese,6.3,Dairy,20337,12.6
4006,2015-07-02,44,3,newspapers,3.2,Specialty & Seasonal,20338,9.600000000000001
4593,2015-04-07,62,1,pickled vegetables,2.7,Fresh Food,20339,2.7
4875,2015-08-22,32,3,red/blush wine,12.2,Beverages,20340,36.599999999999994
2534,2015-08-09,17,1,bottled water,0.5,Beverages,20341,0.5
2413,2015-12-13,2,3,whole milk,1.8,Dairy,20342,5.4
1909,2015-01-10,76,2,sliced cheese,4.2,Dairy,20343,8.4
4367,2015-11-15,2,3,whole milk,1.8,Dairy,20344,5.4
4240,2015-10-28,27,2,coffee,8.5,Beverages,20345,17.0
1866,2015-11-08,3,1,pip fruit,3.0,Fresh Food,20346,3.0
3905,2015-06-19,36,1,frozen meals,9.7,Frozen & Processed Food,20347,9.7
4906,2015-09-16,16,2,butter milk,6.1,Dairy,20348,12.2
4478,2015-12-04,17,1,bottled water,0.5,Beverages,20349,0.5
2765,2015-07-22,115,3,waffles,2.5,Bakery & Sweets,20350,7.5
4178,2015-11-13,24,2,pastry,3.1,Bakery & Sweets,20351,6.2
4330,2015-06-22,2,1,whole milk,1.8,Dairy,20352,1.8
1659,2015-03-25,4,3,other vegetables,0.8,Fresh Food,20353,2.4000000000000004
2406,2015-10-24,22,3,root vegetables,1.8,Fresh Food,20354,5.4
3465,2015-01-15,75,1,frozen vegetables,2.5,Frozen & Processed Food,20355,2.5
3178,2015-10-22,35,1,sugar,1.2,Bakery & Sweets,20356,1.2
2218,2015-07-02,2,3,whole milk,1.8,Dairy,20357,5.4
3980,2015-04-09,7,2,citrus fruit,1.5,Fresh Food,20358,3.0
2519,2015-03-14,18,1,yogurt,2.2,Dairy,20359,2.2
2568,2015-10-09,3,1,pip fruit,3.0,Fresh Food,20360,3.0
1130,2015-01-15,60,2,cream cheese,6.3,Dairy,20361,12.6
1231,2015-05-20,68,2,photo/film,11.9,Household & Hygiene,20362,23.8
2654,2015-09-22,2,1,whole milk,1.8,Dairy,20363,1.8
3913,2015-03-21,36,2,frozen meals,9.7,Frozen & Processed Food,20364,19.4
3276,2015-02-23,2,3,whole milk,1.8,Dairy,20365,5.4
4094,2015-03-30,38,3,soda,0.8,Beverages,20366,2.4000000000000004
3997,2015-07-19,123,3,mustard,5.2,Pantry Staples,20367,15.600000000000001
2313,2015-02-18,24,1,pastry,3.1,Bakery & Sweets,20368,3.1
2716,2015-09-10,5,2,rolls/buns,1.2,Bakery & Sweets,20369,2.4
3923,2015-01-27,11,3,butter,3.2,Dairy,20370,9.600000000000001
4541,2015-04-18,96,2,hygiene articles,7.5,Household & Hygiene,20371,15.0
4524,2015-08-26,27,3,coffee,8.5,Beverages,20372,25.5
1750,2015-02-08,24,2,pastry,3.1,Bakery & Sweets,20373,6.2
1527,2015-12-30,2,3,whole milk,1.8,Dairy,20374,5.4
1379,2015-07-01,3,3,pip fruit,3.0,Fresh Food,20375,9.0
2380,2015-10-09,102,3,cookware,4.6,Household & Hygiene,20376,13.799999999999999
3259,2015-09-02,73,3,oil,3.4,Pantry Staples,20377,10.2
3268,2015-07-13,2,3,whole milk,1.8,Dairy,20378,5.4
3117,2015-03-03,20,3,brown bread,0.8,Bakery & Sweets,20379,2.4000000000000004
1972,2015-06-02,46,3,pasta,3.1,Pantry Staples,20380,9.3
1154,2015-04-06,4,3,other vegetables,0.8,Fresh Food,20381,2.4000000000000004
2408,2015-03-25,45,3,curd,9.8,Dairy,20382,29.400000000000002
2400,2015-03-22,1,2,tropical fruit,7.8,Fresh Food,20383,15.6
1286,2015-03-08,51,2,dessert,1.15,Bakery & Sweets,20384,2.3
3505,2015-07-21,4,1,other vegetables,0.8,Fresh Food,20385,0.8
4503,2015-12-19,74,3,whipped/sour cream,5.5,Dairy,20386,16.5
4292,2015-03-27,17,2,bottled water,0.5,Beverages,20387,1.0
4906,2015-09-30,7,2,citrus fruit,1.5,Fresh Food,20388,3.0
2745,2015-04-08,5,2,rolls/buns,1.2,Bakery & Sweets,20389,2.4
4682,2015-05-17,4,2,other vegetables,0.8,Fresh Food,20390,1.6
2553,2015-02-01,1,2,tropical fruit,7.8,Fresh Food,20391,15.6
3985,2015-02-18,25,2,canned beer,1.1,Beverages,20392,2.2
2741,2015-09-28,50,1,bottled beer,1.8,Beverages,20393,1.8
2642,2015-04-01,49,2,beverages,1.1,Beverages,20394,2.2
1873,2015-02-14,24,1,pastry,3.1,Bakery & Sweets,20395,3.1
3738,2015-07-15,5,1,rolls/buns,1.2,Bakery & Sweets,20396,1.2
2042,2015-11-17,22,3,root vegetables,1.8,Fresh Food,20397,5.4
4669,2015-05-27,4,3,other vegetables,0.8,Fresh Food,20398,2.4000000000000004
2045,2015-08-16,121,3,sweet spreads,5.4,Bakery & Sweets,20399,16.200000000000003
3450,2015-10-03,1,2,tropical fruit,7.8,Fresh Food,20400,15.6
2225,2015-03-12,2,3,whole milk,1.8,Dairy,20401,5.4
2290,2015-09-10,3,2,pip fruit,3.0,Fresh Food,20402,6.0
4494,2015-11-02,1,2,tropical fruit,7.8,Fresh Food,20403,15.6
3539,2015-01-24,50,3,bottled beer,1.8,Beverages,20404,5.4
1002,2015-04-26,35,3,sugar,1.2,Bakery & Sweets,20405,3.5999999999999996
3222,2015-08-05,76,1,sliced cheese,4.2,Dairy,20406,4.2
1711,2015-11-22,18,1,yogurt,2.2,Dairy,20407,2.2
2436,2015-11-24,2,2,whole milk,1.8,Dairy,20408,3.6
2888,2015-12-20,4,2,other vegetables,0.8,Fresh Food,20409,1.6
4665,2015-02-26,2,3,whole milk,1.8,Dairy,20410,5.4
2977,2015-01-03,64,3,UHT-milk,2.1,Dairy,20411,6.300000000000001
3052,2015-07-04,5,1,rolls/buns,1.2,Bakery & Sweets,20412,1.2
4943,2015-07-28,38,3,soda,0.8,Beverages,20413,2.4000000000000004
1323,2015-11-03,2,2,whole milk,1.8,Dairy,20414,3.6
1604,2015-11-04,117,3,rum,5.2,Beverages,20415,15.600000000000001
2794,2015-09-12,53,1,specialty chocolate,18.8,Bakery & Sweets,20416,18.8
2253,2015-07-21,83,2,white bread,0.3,Bakery & Sweets,20417,0.6
2873,2015-09-03,74,1,whipped/sour cream,5.5,Dairy,20418,5.5
2707,2015-06-22,44,1,newspapers,3.2,Specialty & Seasonal,20419,3.2
